source,target,osmid,lanes,name,highway,length
10142638679,102987953,211930307,,Phố Đinh Công Tráng,residential,7.502
10142638679,7822814658,211930307,,Phố Đinh Công Tráng,residential,2.461
10142638686,102987953,711132577,2,Đường Trần Khánh Dư,secondary,2.21
10142638686,5707599790,711132577,2,Đường Trần Khánh Dư,secondary,14.619
10142638698,2474695878,600544652,,,steps,3.948
10142638698,10142626199,600544652,,,steps,10.995
10142638719,320410409,29124255,,Vạn Kiếp,residential,10.288
10142638719,5704543860,29124255,,Vạn Kiếp,residential,3.93
10142638729,10118488793,711134054,2,Đường Trần Khánh Dư,primary,13.067
10142638729,10142638745,707452253,,,cycleway,6.293
10142638729,9773,711134054,2,Đường Trần Khánh Dư,primary,28.1385
9773,102987962,711134054,2,Đường Trần Khánh Dư,primary,28.1385
10142638734,10142638735,707452253,,,cycleway,6.375
10142638734,10118488791,838062935,2,Đường Trần Khánh Dư,primary,3.487
10142638734,9772,838062935,2,Đường Trần Khánh Dư,primary,51.112
9772,84799736,838062935,2,Đường Trần Khánh Dư,primary,51.112
10142638735,10142638734,707452253,,,cycleway,6.375
10142638735,6685514072,707452253,,,cycleway,4.462
10142638745,10142638729,707452253,,,cycleway,6.293
10142638745,6685514072,707452253,,,cycleway,45.512
10142638747,102987962,838062938,4,Đường Trần Khánh Dư,primary,7.453
10142638747,9771,838062938,4,Đường Trần Khánh Dư,primary,56.6605
9771,84799897,838062938,4,Đường Trần Khánh Dư,primary,56.6605
10142638778,438042806,211897425,1,,primary_link,20.367
10142638778,9770,211897425,1,,primary_link,38.974000000000004
9770,84799740,211897425,1,,primary_link,38.974000000000004
10142638810,84799736,211898685,1,,primary_link,17.509
10142638810,9769,211898685,1,,primary_link,69.71449999999999
9769,84799897,211898685,1,,primary_link,69.71449999999999
10142649478,9768,711128281,1,Phố Tràng Tiền,secondary,33.7205
9768,317968648,711128281,1,Phố Tràng Tiền,secondary,33.7205
10142649478,2302089248,711128281,1,Phố Tràng Tiền,secondary,32.018
10142649479,6648055354,711128283,1,Phố Tràng Tiền,secondary,46.89699999999999
10142649479,9767,711128283,1,Phố Tràng Tiền,secondary,33.6785
9767,993037677,711128283,1,Phố Tràng Tiền,secondary,33.6785
10175009785,8713732018,600157694,,Đường Hồng Hà,residential,44.269
10175009785,9766,600157694,,Đường Hồng Hà,residential,62.1205
9766,309653586,600157694,,Đường Hồng Hà,residential,62.1205
10211803187,9765,711134471,,Ngõ Hàm Long II,residential,32.6115
9765,10130015963,711134471,,Ngõ Hàm Long II,residential,32.6115
10586767710,9764,704147261,2,Phố Tràng Tiền,secondary,28.6995
9764,6647111311,704147261,2,Phố Tràng Tiền,secondary,28.6995
10586767710,2302089256,704147261,2,Phố Tràng Tiền,secondary,9.884
10586767712,445371197,37933056,1,,primary_link,15.957
10586767712,9763,"[37933056, 38134264]","['1', '4']",Đường Trần Quang Khải,"['primary_link', 'primary']",109.4585
9763,438042808,"[37933056, 38134264]","['1', '4']",Đường Trần Quang Khải,"['primary_link', 'primary']",109.4585
10586767714,319490478,11550267,,Phố Lý Đạo Thành,residential,8.644
10586767714,9762,11550267,,Phố Lý Đạo Thành,residential,68.4475
9762,102985443,11550267,,Phố Lý Đạo Thành,residential,68.4475
10988320675,309653586,28191490,,Phố Cầu Đất,residential,5.576
10988320675,9761,28191490,,Phố Cầu Đất,residential,102.31150000000002
9761,443033372,28191490,,Phố Cầu Đất,residential,102.31150000000002
11078984956,11078984959,1193580660,,,bridleway,4.118
11078984956,9760,1193580660,,,bridleway,209.39550000000003
9760,6689745530,1193580660,,,bridleway,209.39550000000003
11078984959,6685527205,600115734,2,Đường Trần Khánh Dư,secondary,12.648
11078984959,11078984956,1193580660,,,bridleway,4.118
11078984959,9759,600115734,2,Đường Trần Khánh Dư,secondary,198.6795
9759,6689745530,600115734,2,Đường Trần Khánh Dư,secondary,198.6795
11209277993,6689625511,964674136,2,Phố Lê Thánh Tông,tertiary,0.866
11209277993,5707060234,964674136,2,Phố Lê Thánh Tông,tertiary,16.32
11209277993,11209277999,1209927343,,Ngõ 6 Lê Thánh Tông,residential,39.506
11209277995,11209277996,1209927343,,Ngõ 6 Lê Thánh Tông,residential,15.181
11209277996,11209277995,1209927343,,Ngõ 6 Lê Thánh Tông,residential,15.181
11209277996,11209277999,1209927343,,Ngõ 6 Lê Thánh Tông,residential,35.385000000000005
11209277999,11209277993,1209927343,,Ngõ 6 Lê Thánh Tông,residential,39.506
11209277999,11209277996,1209927343,,Ngõ 6 Lê Thánh Tông,residential,35.385000000000005
11217947433,6662352880,953227391,2,Phố Phan Chu Trinh,tertiary,12.306
11217947433,5707054217,953227391,2,Phố Phan Chu Trinh,tertiary,25.886
11379754649,9758,1223385256,2,Phố Hai Bà Trưng,tertiary,56.8635
9758,11379754650,1223385256,2,Phố Hai Bà Trưng,tertiary,56.8635
11379754649,98010042,1223385256,2,Phố Hai Bà Trưng,tertiary,20.727
11379754650,6689685037,1223385256,2,Phố Hai Bà Trưng,tertiary,48.679
11379754650,9757,1223385256,2,Phố Hai Bà Trưng,tertiary,56.8635
9757,11379754649,1223385256,2,Phố Hai Bà Trưng,tertiary,56.8635
11379768509,9756,1223385257,3,Phố Hàng Bài,secondary,71.528
9756,6689685038,1223385257,3,Phố Hàng Bài,secondary,71.528
11379768509,6689668432,"[1223385257, 953227390]","['3', '2']","['Phố Lý Thường Kiệt', 'Phố Hàng Bài']","['secondary', 'tertiary']",28.563
